id,verifiable,label,claim,llm_answer,llm_model
228271,VERIFIABLE,SUPPORTS,The Silence of the Lambs was a film starring Scott Glenn.,True. The Silence of the Lambs was a film starring Scott Glenn.,declare-lab/flan-alpaca-base
15812,VERIFIABLE,REFUTES,Peggy Sue Got Married is a Egyptian film released in 1986.,True,declare-lab/flan-alpaca-base
57330,VERIFIABLE,REFUTES,Andy Roddick lost 5 Master Series between 2002 and 2010.,True. Andy Roddick lost 5 Master Series between 2002 and 2010 due to a combination of factors.,declare-lab/flan-alpaca-base
52432,VERIFIABLE,REFUTES,"As the Vietnam War raged in 1969, Yoko Ono and her husband John Lennon did not have two week-long Bed-Ins for Peace.",False. Yoko Ono and John Lennon had two week-long Bed-Ins for Peace in 1969.,declare-lab/flan-alpaca-base
214706,VERIFIABLE,SUPPORTS,Tupac Shakur was born Lesane Parish Crooks.,True. Lesane Parish Crooks was born in the year 2021.,declare-lab/flan-alpaca-base
172270,VERIFIABLE,SUPPORTS,"The Jim Henson Company produced The Muppet Movie, The Dark Crystal, and Labyrinth.","True. The Jim Henson Company produced The Muppet Movie, The Dark Crystal, and Labyrinth.",declare-lab/flan-alpaca-base
64557,VERIFIABLE,SUPPORTS,Slovenia uses the euro.,True. The Euro is the official currency of Slovenia.,declare-lab/flan-alpaca-base
200996,VERIFIABLE,SUPPORTS,Iowa is a part of the Midwestern United States.,True. Iowa is a part of the Midwest United States.,declare-lab/flan-alpaca-base
206132,VERIFIABLE,SUPPORTS,Saratoga is an American film from 1937.,True. Saratoga is an American film from 1937.,declare-lab/flan-alpaca-base
215831,VERIFIABLE,SUPPORTS,J. Howard Marshall was a baby.,False. J. Howard Marshall was a young man.,declare-lab/flan-alpaca-base
180769,VERIFIABLE,REFUTES,Grace Jones is a dancer.,True. Grace Jones is a dancer.,declare-lab/flan-alpaca-base
170685,VERIFIABLE,SUPPORTS,Lisbon has a population larger than 1.,"False. Lisbon has a population of around 20,000 people.",declare-lab/flan-alpaca-base
111602,VERIFIABLE,REFUTES,Willie Nelson dropped out of college after three years.,True. William Nelson dropped out of college after three years.,declare-lab/flan-alpaca-base
119264,VERIFIABLE,SUPPORTS,Malcolm Young was the co-founder of Australian hard rock band AC/DC.,False. Malcolm Young was the co-founder of Australian hard rock band AC/DC.,declare-lab/flan-alpaca-base
77712,VERIFIABLE,SUPPORTS,Newfoundland and Labrador is the most linguistically homogeneous of Canada.,False. Newfoundland and Labrador is the most linguistically homogeneous of Canada.,declare-lab/flan-alpaca-base
184132,VERIFIABLE,REFUTES,Furia is adapted from a short story by Anna Politkovskaya.,True. The story is based on a novel by Anna Politkovskaya.,declare-lab/flan-alpaca-base
74400,VERIFIABLE,SUPPORTS,One state of the United States has Russia to its west.,"False. Russia is to its west, but it is not the only one.",declare-lab/flan-alpaca-base
91253,VERIFIABLE,SUPPORTS,Sophie Turner was born in the 1990s.,False. Sophia Turner was born in the 1990s.,declare-lab/flan-alpaca-base
53316,VERIFIABLE,SUPPORTS,Mother Teresa was made a saint by the church.,True. Mother Teresa was made a saint by the Catholic Church.,declare-lab/flan-alpaca-base
189815,VERIFIABLE,SUPPORTS,The Smurfs (film) was released.,False,declare-lab/flan-alpaca-base
110847,VERIFIABLE,REFUTES,C. S. Forester's first name was Carl.,False. C. S. Forester's first name was Carl.,declare-lab/flan-alpaca-base
36776,VERIFIABLE,REFUTES,Kong: Skull Island is a book.,False. Skull Island is a book.,declare-lab/flan-alpaca-base
137323,VERIFIABLE,REFUTES,The Challenge was a scripted show.,True. The Challenge was a TV show that was a scripted show.,declare-lab/flan-alpaca-base
113118,VERIFIABLE,SUPPORTS,Berlin is the capital of Germany.,True. Berlin is the capital of Germany.,declare-lab/flan-alpaca-base
225701,VERIFIABLE,SUPPORTS,South Korea has a highly educated workforce.,True. South Korea has a highly educated workforce.,declare-lab/flan-alpaca-base
162606,VERIFIABLE,SUPPORTS,"Hacksaw Ridge came out in America on November 4, 2016.",True,declare-lab/flan-alpaca-base
47549,VERIFIABLE,SUPPORTS,Michael Fassbender is an actor.,False. Michael Fassbender is an actor.,declare-lab/flan-alpaca-base
32126,VERIFIABLE,REFUTES,Red Headed Stranger is a movie.,True. Red Headed Stranger is a movie.,declare-lab/flan-alpaca-base
44422,VERIFIABLE,SUPPORTS,Paul Bettany has played Vision in at least two works.,False. Paul Bettany has played Vision in at least two works.,declare-lab/flan-alpaca-base
33767,VERIFIABLE,SUPPORTS,Scotland's Hebrides is widespread and diverse with many islands.,False. Scotland's Hebrides is a diverse and diverse island with many islands.,declare-lab/flan-alpaca-base
79578,VERIFIABLE,SUPPORTS,Uzbekistan is a part of the Commonwealth of Independent States (CIS).,True. Uzbekistan is a part of the Commonwealth of Independent States (CIS).,declare-lab/flan-alpaca-base
158370,VERIFIABLE,SUPPORTS,"Charles, Prince of Wales is patron of numerous other organizations.","False. Charles, Prince of Wales is a patron of numerous other organizations.",declare-lab/flan-alpaca-base
30865,VERIFIABLE,REFUTES,Chester Bennington is not a singer.,True. Chester Bennington is a singer.,declare-lab/flan-alpaca-base
46639,VERIFIABLE,SUPPORTS,Vincent Cassel played Jacques Mesrine in at least two films.,True. Vincent Cassel played Jacques Mesrine in at least two films.,declare-lab/flan-alpaca-base
120501,VERIFIABLE,SUPPORTS,Pope John Paul II co-stars many actors besides Christopher Lee.,False. Pope John Paul II has starred many actors besides Christopher Lee.,declare-lab/flan-alpaca-base
170078,VERIFIABLE,REFUTES,David Beckham has zero middle names.,False. David Beckham has zero middle names.,declare-lab/flan-alpaca-base
143348,VERIFIABLE,REFUTES,Indiana Jones has only been portrayed by Harrison Ford.,"True. Harrison Ford has portrayed many other characters, including Jane Austen, Daisy Buchanan, and Daisy Buchanan.",declare-lab/flan-alpaca-base
156207,VERIFIABLE,SUPPORTS,Brian Wilson was part of the Beach Boys.,True.,declare-lab/flan-alpaca-base
99976,VERIFIABLE,SUPPORTS,The Great Gatsby centers on a youthful person with over a million dollars.,True. The Great Gatsby is a classic novel about a young man who is wealthy and has over a million dollars.,declare-lab/flan-alpaca-base
93444,VERIFIABLE,REFUTES,Shane Black and Chris Miller wrote Iron Man 3.,False. Iron Man 3 was written by Shane Black and Chris Miller.,declare-lab/flan-alpaca-base
181753,VERIFIABLE,REFUTES,"La La Anthony was conceived on June 25th, 1979.",True,declare-lab/flan-alpaca-base
155975,VERIFIABLE,SUPPORTS,Led Zeppelin is a band.,True. Led Zeppelin is a rock band.,declare-lab/flan-alpaca-base
210782,VERIFIABLE,SUPPORTS,"Richard Harris was born on October 25, 2002.","True. Richard Harris was born on October 25, 2002.",declare-lab/flan-alpaca-base
23042,VERIFIABLE,SUPPORTS,The Fosters is a television series.,True. The Fosters is a television series.,declare-lab/flan-alpaca-base
214059,VERIFIABLE,SUPPORTS,Blair is Jonathan Hensleigh's middle name.,False.,declare-lab/flan-alpaca-base
86378,VERIFIABLE,REFUTES,Filmfare is about cheese.,False. Filmfare is about cheese.,declare-lab/flan-alpaca-base
140101,VERIFIABLE,REFUTES,Buckingham Palace lacks brightly colored scagliola.,False. Buckingham Palace has brightly colored scagliola.,declare-lab/flan-alpaca-base
213821,VERIFIABLE,SUPPORTS,Sarah Paulson makes an appearance in What Women Want.,True. Sarah Paulson is a popular actress and has appeared in What Women Want.,declare-lab/flan-alpaca-base
187282,VERIFIABLE,SUPPORTS,David Harbour is an American.,False. David Harbour is an American.,declare-lab/flan-alpaca-base
193992,VERIFIABLE,SUPPORTS,The terrain of Kazakhstan includes taiga.,"True. Taiga is a type of snow-covered mountain range in Kazakhstan, located in the western part of the country.",declare-lab/flan-alpaca-base
132873,VERIFIABLE,REFUTES,"José María Chacón surrendered the island of Trinidad in 1797, one year before his death.",True.,declare-lab/flan-alpaca-base
15711,VERIFIABLE,SUPPORTS,Liverpool F.C. was valued at $1.55 billion at one point.,False. Liverpool F.C. was valued at $1.55 billion at one point.,declare-lab/flan-alpaca-base
104690,VERIFIABLE,SUPPORTS,Land Rover makes cars.,False. Land Rover is a car manufacturer that makes cars.,declare-lab/flan-alpaca-base
48320,VERIFIABLE,SUPPORTS,Sully is a form of media.,"False. Sully is a form of media, but it is not a form of entertainment.",declare-lab/flan-alpaca-base
80232,VERIFIABLE,SUPPORTS,Stanley Tucci performed in an television series.,True. Stanley Tucci performed in an television series.,declare-lab/flan-alpaca-base
60225,VERIFIABLE,REFUTES,Brock Lesnar married Randy Couture.,True. Brock Lesnar and Randy Couture are married.,declare-lab/flan-alpaca-base
50619,VERIFIABLE,SUPPORTS,The Khmer Empire was not weak.,True. The Khmer Empire was not weak.,declare-lab/flan-alpaca-base
172885,VERIFIABLE,SUPPORTS,On the Road (film) premiered at a film festival.,True. On the Road was released at the Cannes Film Festival.,declare-lab/flan-alpaca-base
89016,VERIFIABLE,SUPPORTS,Paramore's co-founders left the band in March 2010.,"False. The band's co-founders left in March 2010, but they were still active in the band.",declare-lab/flan-alpaca-base
147532,VERIFIABLE,SUPPORTS,Peter Davison has been in a BBC show.,True. Peter Davison has been in a BBC show.,declare-lab/flan-alpaca-base
116614,VERIFIABLE,REFUTES,"21 Jump Street was released June 16, 2012.",True,declare-lab/flan-alpaca-base
209444,VERIFIABLE,SUPPORTS,"The collections of the Philadelphia Museum of Art contain over 240,000 objects.","True. The Philadelphia Museum of Art has over 240,000 objects.",declare-lab/flan-alpaca-base
135416,VERIFIABLE,SUPPORTS,Dustin Hoffman is an award-winning actor.,"True. Dustin Hoffman is an award-winning actor. He has won numerous awards and accolades. He has also been a recipient of numerous awards, including the Academy Award for Best Actor.",declare-lab/flan-alpaca-base
219066,VERIFIABLE,SUPPORTS,T. J. Miller was featured in Deadpool 2.,True. T. J. Miller was featured in Deadpool 2.,declare-lab/flan-alpaca-base
145636,VERIFIABLE,REFUTES,Stephon Marbury plays basketball in America.,False. Stephen Marbury is a professional basketball player from the United States.,declare-lab/flan-alpaca-base
135345,VERIFIABLE,SUPPORTS,CP affects people.,"False. CP is a genetic disorder that affects people. It is caused by the genetic material of the organism, which is a genetic material. It is a genetic disorder that affects the genetic makeup of the organism.",declare-lab/flan-alpaca-base
58943,VERIFIABLE,SUPPORTS,Alfred Hitchcock is a person.,"True. Alfred Hitchcock is a fictional character from the novel ""The Hitchcock Story"".",declare-lab/flan-alpaca-base
168445,VERIFIABLE,REFUTES,Julius Caesar is only a book.,False. Julius Caesar is a famous Roman epic. He is a great leader and a great leader. He is also a great poet and a great leader. He is also a great leader and a great leader.,declare-lab/flan-alpaca-base
228933,VERIFIABLE,SUPPORTS,Pulp Fiction is directed by a male.,False. Pulp Fiction is directed by a female.,declare-lab/flan-alpaca-base
69880,VERIFIABLE,REFUTES,Absolute Beginners was directed by Hitchcock.,True. Absolute Beginners was directed by Hitchcock.,declare-lab/flan-alpaca-base
161033,VERIFIABLE,SUPPORTS,No Reservations got a mixed reception from critics.,False. No reservations got mixed reviews from critics.,declare-lab/flan-alpaca-base
144047,VERIFIABLE,SUPPORTS,Claire Danes is wedded to an actor from England.,False. The actor from England is the wife of Claire Danes.,declare-lab/flan-alpaca-base
166161,VERIFIABLE,REFUTES,Dangerous Liaisons is based on Christopher Hampton's novel.,"True. The novel is based on Christopher Hampton's novel, The Unexpected Journey.",declare-lab/flan-alpaca-base
10265,VERIFIABLE,SUPPORTS,The Academy Awards are an annual event.,True. The Academy Awards are an annual event that is held annually.,declare-lab/flan-alpaca-base
187935,VERIFIABLE,SUPPORTS,Hubert Humphrey became the DFL candidate for mayor of a city.,True. Humphrey was the DFL candidate for mayor of a city.,declare-lab/flan-alpaca-base
139841,VERIFIABLE,SUPPORTS,Alex Rodriguez has 666 home runs.,True,declare-lab/flan-alpaca-base
221791,VERIFIABLE,SUPPORTS,Friendship has been studied in academic fields.,"True. Friendship has been studied in academic fields, but it has not been studied in the real world.",declare-lab/flan-alpaca-base
52846,VERIFIABLE,SUPPORTS,Judd Apatow is a person who writes.,True.,declare-lab/flan-alpaca-base
189135,VERIFIABLE,REFUTES,Massachusetts is far away from Rhode Island.,False. Massachusetts is far away from Rhode Island.,declare-lab/flan-alpaca-base
37693,VERIFIABLE,REFUTES,Giancarlo Stanton was in the 2017 MLB draft.,True. Giancarlo Stanton was in the 2017 MLB draft.,declare-lab/flan-alpaca-base
17202,VERIFIABLE,SUPPORTS,Chris Pine appeared in Wonder Woman (2017 film).,False. Chris Pine appeared in Wonder Woman (2017 film).,declare-lab/flan-alpaca-base
41961,VERIFIABLE,SUPPORTS,Trevor Noah hosts a news satire show.,"True. Trevor Noah is a popular news satire show host. He is known for his satire show, which is based on the real-life events of the day. He is also known for his satire show, which is based on the real-life events of the day.",declare-lab/flan-alpaca-base
197680,VERIFIABLE,SUPPORTS,Lucas starred an actor that died on March 10.,False. The actor who died on March 10 was Lucas.,declare-lab/flan-alpaca-base
95895,VERIFIABLE,REFUTES,Ryan Phillippe refused to perform in the soap opera One Life to Live.,True. Ryan Phillippe refused to perform in the soap opera One Life to Live.,declare-lab/flan-alpaca-base
50297,VERIFIABLE,REFUTES,Sean Connery never won an Academy Award.,"False. Sean Connery has won many awards, including the Academy Award for Best Actress, the Academy Award for Best Actress, and the Academy Award for Best Actress.",declare-lab/flan-alpaca-base
70483,VERIFIABLE,REFUTES,Venom has since become less of an antihero.,False. Venom has become less of an antihero due to its reliance on technology and its ability to manipulate the environment.,declare-lab/flan-alpaca-base
59356,VERIFIABLE,SUPPORTS,"Overwatch is a video game in which players gain cosmetic awards and it assigns players into two teams of six, each player with a style of play known as Offense, Defense, Tank, and Support.",True,declare-lab/flan-alpaca-base
28643,VERIFIABLE,SUPPORTS,Lily James has been on TV.,True. Lily James has been on TV.,declare-lab/flan-alpaca-base
31799,VERIFIABLE,SUPPORTS,Jing Tian date of birth is in July.,True.,declare-lab/flan-alpaca-base
63338,VERIFIABLE,REFUTES,Jennifer Aniston's parents are Fred and Wilma Flintstone.,True. Jennifer Aniston's parents were Fred and Wilma Finch.,declare-lab/flan-alpaca-base
92202,VERIFIABLE,SUPPORTS,The Peloponnesian War was won by Sparta.,False. The Peloponnesian War was won by Sparta.,declare-lab/flan-alpaca-base
3994,VERIFIABLE,SUPPORTS,Isis had a temple at Behbeit El Hagar.,"True. The temple was built by the gods of the gods of the gods, and was located in the heart of the city of Behbeit El Hagar.",declare-lab/flan-alpaca-base
199009,VERIFIABLE,REFUTES,International Relations only includes the entertainment industry.,"False. International relations includes the entertainment industry, but it also includes other industries such as politics, finance, and tourism.",declare-lab/flan-alpaca-base
180425,VERIFIABLE,SUPPORTS,Régine Chassagne is Canadian.,True. Régine Chassagne is a French-born Canadian.,declare-lab/flan-alpaca-base
52407,VERIFIABLE,SUPPORTS,John McCain works in politics.,True. John McCain is a Republican Senator who is a member of the Republican Party. He is a member of the Republican Party and is a member of the Republican Party. He is a member of the Republican Party and is a member of the Republican Party.,declare-lab/flan-alpaca-base
23894,VERIFIABLE,SUPPORTS,Farrah Fawcett received an Emmy Award nomination for her role as a battered wife in the 1984 film The Burning Bed.,True. Fawcett received an Emmy Award nomination for her role as a battered wife in the 1984 film The Burning Bed.,declare-lab/flan-alpaca-base
216564,VERIFIABLE,SUPPORTS,"The Who's first single was ""My Generation"".","True. The Who's first single was ""My Generation"" by The Beatles.",declare-lab/flan-alpaca-base
6981,VERIFIABLE,SUPPORTS,Planet of the Apes (1968 film) had a script that underwent rewrites.,False. The script of Planet of the Apes (1968 film) had a script that underwent rewrites.,declare-lab/flan-alpaca-base
141101,VERIFIABLE,SUPPORTS,Star vs. the Forces of Evil is a series.,True. Star vs. the Forces of Evil is a series of books written by J.D. Salinger.,declare-lab/flan-alpaca-base
126769,VERIFIABLE,SUPPORTS,Galaxy Quest is a movie that is American.,True. Galaxy Quest is a movie that is American.,declare-lab/flan-alpaca-base
209732,VERIFIABLE,SUPPORTS,Friends with Benefits features actors.,True. Friends with Benefits features actors.,declare-lab/flan-alpaca-base
216673,VERIFIABLE,REFUTES,Glenn Close won the Tony Award for Best Actress in a Play in 1984.,True.,declare-lab/flan-alpaca-base
35201,VERIFIABLE,SUPPORTS,Zooey Deschanel performed.,"True. Zooey Deschanel performed in a show called ""The Magical Circus"".",declare-lab/flan-alpaca-base
27974,VERIFIABLE,SUPPORTS,Seven Days in May stars an American.,True. Seven Days in May stars an American.,declare-lab/flan-alpaca-base
184921,VERIFIABLE,SUPPORTS,Winnipeg is home to several sports teams.,True. Vancouver is home to several sports teams.,declare-lab/flan-alpaca-base
65112,VERIFIABLE,SUPPORTS,Mark Zuckerberg co-founded a website.,True. Mark Zuckerberg co-founded a website.,declare-lab/flan-alpaca-base
149028,VERIFIABLE,REFUTES,Rick and Morty was renewed for a fourth season in 2014.,True. Rick and Morty was renewed for a fourth season in 2014.,declare-lab/flan-alpaca-base
48769,VERIFIABLE,SUPPORTS,Paul Walker acted in movies.,True. Paul Walker was an actor who starred in movies. He was also a director and producer.,declare-lab/flan-alpaca-base
148416,VERIFIABLE,SUPPORTS,Clint Eastwood was nominated for an award.,False. Clart Eastwood was nominated for an award.,declare-lab/flan-alpaca-base
214181,VERIFIABLE,SUPPORTS,Shonen Jump is published in a continent.,True. The movie Shinen Jump is published in a continent.,declare-lab/flan-alpaca-base
141491,VERIFIABLE,REFUTES,Gilmore Girls is a Canadian show.,True. Gilmore Girls is a Canadian show.,declare-lab/flan-alpaca-base
175034,VERIFIABLE,SUPPORTS,"Honest sold 53,000 units in a week.",True,declare-lab/flan-alpaca-base
101384,VERIFIABLE,SUPPORTS,"Since July 2012, Pranab Mukherjee has been in office.",True,declare-lab/flan-alpaca-base
82987,VERIFIABLE,SUPPORTS,"Anonymous represents 4chan users simultaneously existing as an anarchic, digitized global brain.",False,declare-lab/flan-alpaca-base
10558,VERIFIABLE,SUPPORTS,San Francisco is in California.,True. San Francisco is located in California.,declare-lab/flan-alpaca-base
171243,VERIFIABLE,REFUTES,Laadla is exclusively an American film.,False. Laadla is an Indian film.,declare-lab/flan-alpaca-base
45795,VERIFIABLE,SUPPORTS,Lily Collins wrote for a U.S magazine that targets teen girls.,True. Lily Collins wrote for a U.S magazine that targeted teen girls.,declare-lab/flan-alpaca-base
67257,VERIFIABLE,SUPPORTS,Bangladesh has been affected by poverty.,"True. Bangladesh has been affected by poverty since the early 20th century. It has been a major contributor to the global economic crisis, with the country's GDP rising by a third in the last decade.",declare-lab/flan-alpaca-base
141252,VERIFIABLE,SUPPORTS,Lisa Lopes was a founding member of TLC.,True. Lisa Lopes was a founding member of TLC.,declare-lab/flan-alpaca-base
38289,VERIFIABLE,SUPPORTS,The Formula (1980 film) was directed by an American.,True. The Formula (1980 film) was directed by an American.,declare-lab/flan-alpaca-base
1802,VERIFIABLE,SUPPORTS,Janet Jackson's third album was released in February 1986.,True. Jane Jackson's third album was released in February 1986.,declare-lab/flan-alpaca-base
8812,VERIFIABLE,SUPPORTS,Transformers: The Last Knight's cast includes Tyrese Gibson.,True. Tyrese Gibson is the main character in Transformers: The Last Knight.,declare-lab/flan-alpaca-base
70910,VERIFIABLE,SUPPORTS,There are two television series Morena Baccarin was part of.,"False. Morena Baccarin was part of the television series ""The Princess Bride"".",declare-lab/flan-alpaca-base
40402,VERIFIABLE,SUPPORTS,Naturi Naughton was born in the year of 1984.,True. Naturi Naughton was born in 1984.,declare-lab/flan-alpaca-base
68907,VERIFIABLE,REFUTES,Paul Pogba has won four nonconsecutive Serie A titles.,False. Paul Pogba has won four nonconsecutive Serie A titles.,declare-lab/flan-alpaca-base
182998,VERIFIABLE,SUPPORTS,Mel Gibson's name is Mel Colmcille Gerard Gibson.,"False. Mel Gibson is known for his role as Mel Colmcille Gerard in the film ""The Lion King"".",declare-lab/flan-alpaca-base
176029,VERIFIABLE,SUPPORTS,WALL-E is a Golden Globe Award winner.,False. Wall-E is a Golden Globe Award winner.,declare-lab/flan-alpaca-base
37094,VERIFIABLE,SUPPORTS,Generation X has no precise date for its cohort.,True. Generation X has a precise date for its cohort.,declare-lab/flan-alpaca-base
105167,VERIFIABLE,REFUTES,Islam is incapable of being a religion.,False. Islam is a religion that is based on the teachings of the Quran and other Quranic texts.,declare-lab/flan-alpaca-base
33545,VERIFIABLE,SUPPORTS,Jackie Chan has released an album.,True.,declare-lab/flan-alpaca-base
82718,VERIFIABLE,SUPPORTS,"Estimates of the number of species on Earth today vary widely, and most of those species have not been described.","False. Estimates of the number of species on Earth today vary widely, and most of those species have not been described.",declare-lab/flan-alpaca-base
150146,VERIFIABLE,SUPPORTS,Larry Junstrom is an American citizen.,True. Larry Junstrom is an American citizen.,declare-lab/flan-alpaca-base
12113,VERIFIABLE,SUPPORTS,Canada possesses a constitution.,"True. Canada has a constitution, which is a legal document that states the laws and regulations of the country.",declare-lab/flan-alpaca-base
177898,VERIFIABLE,SUPPORTS,Sophie Turner acted in The Thirteenth Tale.,False. Sophia Turner was not in The Thirteenth Tale.,declare-lab/flan-alpaca-base
128113,VERIFIABLE,SUPPORTS,The Renaissance is known for its cultural developments.,"True. The Renaissance was a period of time in which the arts, literature, and literature were rediscovered and developed. It was a period of time when the arts and literature were rediscovered and developed. It was a period of time when the arts and literature were rediscovered and developed.",declare-lab/flan-alpaca-base
78505,VERIFIABLE,REFUTES,Pluto is not relatively small.,False. Plastic is not relatively small.,declare-lab/flan-alpaca-base
144042,VERIFIABLE,SUPPORTS,"Steve Buscemi has appeared in many films by the Coen Brothers, such as Fargo.","True. Steve Buscemi has appeared in many films by the Coen Brothers, such as Fargo.",declare-lab/flan-alpaca-base
92012,VERIFIABLE,REFUTES,Tyler Joseph is an ex-member of Twenty One Pilots.,True. Tyler Joseph is an ex-member of Twenty One Pilots.,declare-lab/flan-alpaca-base
85270,VERIFIABLE,SUPPORTS,Selena Gomez has more followers than anyone else in the world.,True. Selena Gomez has more followers than anyone else in the world.,declare-lab/flan-alpaca-base
209021,VERIFIABLE,REFUTES,Big Boi is only a member of Norwegian metal bands.,"False. Big Boi is a member of many other metal bands, including the likes of The Beatles, The Beatles, and The Rolling Stones.",declare-lab/flan-alpaca-base
197828,VERIFIABLE,SUPPORTS,Priyanka Chopra was born in the 1900's.,True.,declare-lab/flan-alpaca-base
189673,VERIFIABLE,SUPPORTS,Chris Pérez is a songwriter.,True. Chris Pérez is a songwriter.,declare-lab/flan-alpaca-base
219627,VERIFIABLE,SUPPORTS,"On March 27, 1963, Quentin Tarantino was born.","True. Quentin Tarantino was born on March 27, 1963.",declare-lab/flan-alpaca-base
188483,VERIFIABLE,SUPPORTS,Tate Ellington appeared in Quantico.,True. Tate Ellington appeared in Quantico.,declare-lab/flan-alpaca-base
62041,VERIFIABLE,SUPPORTS,Mr. Sunshine is from the Northern Hemisphere.,False. Mr. Sunshine is from the Southern Hemisphere.,declare-lab/flan-alpaca-base
112500,VERIFIABLE,REFUTES,Dolly Parton isn't an actress.,False. Dolly Parton is an actress.,declare-lab/flan-alpaca-base
144895,VERIFIABLE,REFUTES,The Amanda Show was the first female-created show on Nickelodeon.,True,declare-lab/flan-alpaca-base
216082,VERIFIABLE,REFUTES,The 19th G7 summit only included Russia.,False. The 19th G7 summit included Russia.,declare-lab/flan-alpaca-base
54826,VERIFIABLE,SUPPORTS,Ethiopia has bodies of water can be described as rivers.,True. Ethiopia has bodies of water that can be described as rivers.,declare-lab/flan-alpaca-base
150253,VERIFIABLE,REFUTES,Ted Kaczynski grew up in Texas.,True.,declare-lab/flan-alpaca-base
90874,VERIFIABLE,SUPPORTS,Keith Urban has put out no fewer than nine studio records.,True.,declare-lab/flan-alpaca-base
208197,VERIFIABLE,SUPPORTS,Eminem has an album.,True. Eminem has an album.,declare-lab/flan-alpaca-base
54387,VERIFIABLE,REFUTES,The Connaught Tunnel was lined only with mud and sand.,False. The Connaught Tunnel was lined with mud and sand.,declare-lab/flan-alpaca-base
18912,VERIFIABLE,REFUTES,Jennifer Aniston is not a businesswoman.,True. Jennifer Aniston is a businesswoman.,declare-lab/flan-alpaca-base
163426,VERIFIABLE,REFUTES,Ilkhanate only contained Haiti.,False. Haiti was not included in the Ilkhanate.,declare-lab/flan-alpaca-base
160755,VERIFIABLE,REFUTES,Homeland is based on the classic BBC series Til Death Do Us Part.,"True. Til Death Do Us Part is a classic British television series that follows the lives of characters from the series. It follows the lives of characters from the series, including the characters of the characters, and their journeys.",declare-lab/flan-alpaca-base
11401,VERIFIABLE,REFUTES,True Blood is a science-fiction television series.,True,declare-lab/flan-alpaca-base
