id,verifiable,label,claim,llm_answer,llm_model
81011,VERIFIABLE,SUPPORTS,Bonnie Hunt narrated Cheaper by the Dozen.,True or False,google/flan-t5-small
93115,VERIFIABLE,SUPPORTS,The Levant was ruled by the House of Lusignan.,True or False,google/flan-t5-small
59005,VERIFIABLE,SUPPORTS,The Ten Commandments influence multiple religions.,True or False,google/flan-t5-small
191908,VERIFIABLE,SUPPORTS,"The Hangover Part III includes Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, and Ken Jeong, Jeffrey Tambor, Heather Graham, Mike Epps, Melissa McCarthy and John Goodman.",True,google/flan-t5-small
71392,VERIFIABLE,SUPPORTS,Ariana Grande's second album debuted at number one in the United States when it was released in 2014.,True or False,google/flan-t5-small
10213,VERIFIABLE,SUPPORTS,Ted Bundy committed assaults in the seventies.,True or False,google/flan-t5-small
15798,VERIFIABLE,REFUTES,Chinese people only can be associated with Spain through nationality.,False,google/flan-t5-small
17474,VERIFIABLE,SUPPORTS,Schindler's List was released in 1993.,False,google/flan-t5-small
26724,VERIFIABLE,REFUTES,Zeus is an angel.,True or False,google/flan-t5-small
188166,VERIFIABLE,SUPPORTS,Escape from Planet Earth is an American film.,True or False,google/flan-t5-small
67094,VERIFIABLE,SUPPORTS,Venus Williams has won multiple Wimbledons.,True,google/flan-t5-small
217904,VERIFIABLE,SUPPORTS,Quentin Tarantino directed a creative work.,True or False,google/flan-t5-small
29151,VERIFIABLE,REFUTES,The Beatles had Stuart Sutcliffe initially serve as their agent.,False,google/flan-t5-small
174928,VERIFIABLE,REFUTES,50 First Dates has no comedic elements.,True,google/flan-t5-small
9601,VERIFIABLE,SUPPORTS,A Nightmare on Elm Street was directed by Craven.,True,google/flan-t5-small
107772,VERIFIABLE,SUPPORTS,Charlize Theron acted in The Burning Plain.,True,google/flan-t5-small
198918,VERIFIABLE,SUPPORTS,International Relations includes communication.,False,google/flan-t5-small
45182,VERIFIABLE,SUPPORTS,Jemaine Clement refuses to have anything to do with comedy.,True or False,google/flan-t5-small
188934,VERIFIABLE,SUPPORTS,Usain Bolt has competed in a sprint race in track and field in world competitions.,False,google/flan-t5-small
76318,VERIFIABLE,REFUTES,The main successor to the internet was the ARPANET.,True,google/flan-t5-small
175319,VERIFIABLE,SUPPORTS,Sarrainodu is an action movie.,True,google/flan-t5-small
78009,VERIFIABLE,SUPPORTS,"Jawbreaker (film) stars an Italian-born American actress, film producer, director and singer.",True,google/flan-t5-small
54225,VERIFIABLE,SUPPORTS,Kurt Sutter is the creator of Sons of Anarchy.,True or False,google/flan-t5-small
181784,VERIFIABLE,SUPPORTS,La La Anthony has a middle name.,True or False,google/flan-t5-small
141524,VERIFIABLE,SUPPORTS,Lisa Marie Presley is an American singer.,True,google/flan-t5-small
54642,VERIFIABLE,REFUTES,Kingdom Hearts III is owned by Boyz II Men.,True or False,google/flan-t5-small
79801,VERIFIABLE,SUPPORTS,Keanu Reeves is a film actor.,True or False,google/flan-t5-small
4224,VERIFIABLE,SUPPORTS,Dwayne Johnson won the WWF Intercontinental Championship twice.,True,google/flan-t5-small
187142,VERIFIABLE,SUPPORTS,Heartland is a canadian TV series.,True or False,google/flan-t5-small
83763,VERIFIABLE,SUPPORTS,"By the metrics of the RIAA, The Beatles have sold more than any recording artist in America.",False,google/flan-t5-small
135246,VERIFIABLE,SUPPORTS,The national tree of Bangladesh is the mango.,True,google/flan-t5-small
67105,VERIFIABLE,SUPPORTS,"There are two major contemporary political parties, and William Jennings Bryan belongs to one of them.",True or False,google/flan-t5-small
216028,VERIFIABLE,SUPPORTS,Iris Murdoch was a writer.,False is a false statement .,google/flan-t5-small
157805,VERIFIABLE,SUPPORTS,David Koepp is a director.,True or False,google/flan-t5-small
1800,VERIFIABLE,SUPPORTS,"A block is also called a ""swat.""",False,google/flan-t5-small
127279,VERIFIABLE,SUPPORTS,Paul Pogba made it to the 2015 UEFA Champions League Final with the Juventus team.,False,google/flan-t5-small
181956,VERIFIABLE,REFUTES,Leroy Jethro Gibbs is a character on the NFL series NCIS.,True,google/flan-t5-small
105289,VERIFIABLE,SUPPORTS,Leslie Howard was an actor.,True or False,google/flan-t5-small
67108,VERIFIABLE,SUPPORTS,Catching Fire is written.,True or False means that the sentence is true.,google/flan-t5-small
194613,VERIFIABLE,SUPPORTS,Avatar: The Last Airbender aired on Nickelodeon.,True,google/flan-t5-small
183275,VERIFIABLE,SUPPORTS,Harry Hopman's widow has attended Hopman Cup.,True,google/flan-t5-small
191405,VERIFIABLE,SUPPORTS,Frank Zappa's debut was Freak Out!,False,google/flan-t5-small
70835,VERIFIABLE,REFUTES,Ruth Negga only acts in Irish cinema.,False,google/flan-t5-small
214939,VERIFIABLE,REFUTES,George VI was succeeded by Mary I.,True or False,google/flan-t5-small
192295,VERIFIABLE,SUPPORTS,Psychological findings link to research and perspectives from an academic discipline.,False,google/flan-t5-small
226700,VERIFIABLE,SUPPORTS,The Beach Boys was an American rock band.,True or False,google/flan-t5-small
147947,VERIFIABLE,SUPPORTS,Billy Bob Thornton directed a movie.,True or False,google/flan-t5-small
19023,VERIFIABLE,SUPPORTS,"The Ren & Stimpy Show premiered on August 11, 1991.",True,google/flan-t5-small
224612,VERIFIABLE,REFUTES,Courteney Cox has always refused to play Gale Weathers.,False,google/flan-t5-small
201305,VERIFIABLE,SUPPORTS,Ronin is a film.,True or False,google/flan-t5-small
160383,VERIFIABLE,SUPPORTS,Abraham Lincoln had at least one rival.,True,google/flan-t5-small
170789,VERIFIABLE,SUPPORTS,There is a producer named Fred Savage.,False,google/flan-t5-small
6854,VERIFIABLE,SUPPORTS,Al Capone had neurosyphilis.,False,google/flan-t5-small
77244,VERIFIABLE,SUPPORTS,Boston is located in the state of Massachusetts on the Shawmut Peninsula.,False,google/flan-t5-small
111448,VERIFIABLE,SUPPORTS,Interstellar is a narrative in a visual medium.,True or False,google/flan-t5-small
207829,VERIFIABLE,REFUTES,Britney Spears titled her fourth studio album Britney.,True or False,google/flan-t5-small
13320,VERIFIABLE,SUPPORTS,Mike Tyson boxed.,True or False,google/flan-t5-small
122919,VERIFIABLE,REFUTES,The Hermetic Order of the Golden Dawn was uninterested in the study of the occult.,False,google/flan-t5-small
213337,VERIFIABLE,REFUTES,Ellen Burstyn has yet to be nominated for the Emmy Awards.,True,google/flan-t5-small
58284,VERIFIABLE,SUPPORTS,Princess Agents is a series on television.,True or False,google/flan-t5-small
101147,VERIFIABLE,SUPPORTS,Gwen Stefani works as a singer.,False,google/flan-t5-small
95918,VERIFIABLE,SUPPORTS,James Marsden worked with a director.,True or False,google/flan-t5-small
223143,VERIFIABLE,SUPPORTS,Carrie Fisher died of cardiac arrest.,True or False,google/flan-t5-small
92592,VERIFIABLE,SUPPORTS,Ice hockey has competitions.,False,google/flan-t5-small
